FND,HND,LND,AUC_Psi,AUC_PsiN,Psi_max,Rh_mean,hole_events,partition_events,n_reconfigs,n_local,n_global,mean_dPsi_per_reconfig,hole_rate,AUC_Psi_per_round,AUC_PsiN_per_round,null_with_alt_local,total_with_alt_local,null_with_alt_global,total_with_alt_global,N,E0,strategy,seed,censored
22,142,3000,337.5261196535459,766.8472139220313,0.1970721541447807,0.5675870936678323,926,0,2124,0,2124,3.4712394803932606e-11,0.3086666666666666,0.1125087065511819,0.2556157379740104,0,0,2123,2124,500,1.0,mincost,14,True
20,128,3000,354.736651666857,843.5520019001391,0.2041017269478338,0.5858771154400242,1029,0,1980,0,1980,-9.485860287991813e-08,0.343,0.1182455505556189,0.2811840006333796,0,0,1959,1980,500,1.0,eqopt,0,True
21,54,3000,353.23838905104424,794.556869074249,0.2065320706283967,0.55409165464862,853,0,1953,0,1953,-9.610120082247393e-08,0.2843333333333333,0.1177461296836814,0.2648522896914163,0,0,1127,1953,500,1.0,eqopt,1,True
18,55,3000,350.5265157128957,790.5526798082858,0.2083337243908495,0.5595362279953952,810,0,1922,0,1922,-8.003495532347305e-08,0.27,0.1168421719042985,0.2635175599360952,0,0,1273,1922,500,1.0,eqopt,2,True
22,70,3000,352.416852478002,841.8270964285322,0.2063911325811659,0.5793763882335962,978,0,1931,0,1931,-9.45348060979752e-08,0.326,0.117472284159334,0.280609032142844,0,0,1073,1931,500,1.0,eqopt,3,True
24,32,3000,340.34423704380976,727.5594101543259,0.2002103088821251,0.5472430779034337,571,0,1905,0,1905,-3.6928468950465055e-08,0.1903333333333333,0.1134480790146032,0.2425198033847752,0,0,1797,1905,500,1.0,eqopt,4,True
24,39,3000,334.9972856880741,710.221018946663,0.2021082623389235,0.5193003298205378,541,0,1893,0,1893,-1.0197879737744877e-07,0.1803333333333333,0.1116657618960247,0.2367403396488876,0,0,1780,1893,500,1.0,eqopt,5,True
31,77,3000,338.084230354534,747.9911679813404,0.1996880491595042,0.5180133543432586,671,0,1915,0,1915,-5.942737287752357e-08,0.2236666666666666,0.1126947434515113,0.2493303893271134,0,0,1771,1915,500,1.0,eqopt,6,True
19,78,3000,356.56193536817614,821.5596869516347,0.2077912561291884,0.5727533623446956,910,0,1949,0,1949,-1.0384930083014052e-07,0.3033333333333333,0.1188539784560587,0.2738532289838782,0,0,1158,1949,500,1.0,eqopt,7,True
21,96,3000,350.3664143787294,847.9694803192435,0.2068774464910075,0.5625742597698307,934,0,1930,0,1930,-8.032425466643474e-08,0.3113333333333333,0.1167888047929098,0.2826564934397478,0,0,1597,1930,500,1.0,eqopt,8,True
18,64,3000,352.0890908130358,841.9166285915942,0.2090657995204532,0.5587239277968737,971,0,1903,0,1903,-6.237310942620912e-08,0.3236666666666666,0.1173630302710119,0.2806388761971981,0,0,1715,1903,500,1.0,eqopt,9,True
16,63,3000,330.3007669260203,674.7515793472623,0.1945185625661852,0.515679607878593,259,0,1929,0,1929,-4.7126914042433136e-08,0.0863333333333333,0.1101002556420067,0.2249171931157541,0,0,1256,1929,500,1.0,eqopt,10,True
20,92,3000,343.6011748825834,783.2231690813998,0.2030338519756578,0.5504138204154162,807,0,1911,0,1911,-3.2958433741129303e-08,0.269,0.1145337249608611,0.2610743896937999,0,0,1139,1911,500,1.0,eqopt,11,True
17,73,3000,342.5709895468135,687.9340334589465,0.193306623842787,0.5184880093492958,67,0,1940,0,1940,-1.0632325030510694e-07,0.0223333333333333,0.1141903298489378,0.2293113444863155,0,0,1805,1940,500,1.0,eqopt,12,True
20,51,3000,362.3861535298761,894.5221707877803,0.2113200180576679,0.572631230354253,1058,0,1927,0,1927,-1.3118114742105793e-07,0.3526666666666667,0.1207953845099586,0.2981740569292601,0,0,1545,1927,500,1.0,eqopt,13,True
28,138,3000,342.7363433774772,783.8469002085333,0.1970720862040112,0.5614094534893038,763,0,1957,0,1957,-6.167773254295656e-08,0.2543333333333333,0.1142454477924923,0.2612823000695111,0,0,1797,1957,500,1.0,eqopt,14,True
